Wall time,Step,Value
1639209494.738709,1,0.6935843825340271
1639209498.991183,11,0.6724333167076111
1639209501.4344354,21,0.653066873550415
1639209504.5827494,31,0.7032273411750793
1639209507.1526892,41,0.6604330539703369
1639209509.7032776,51,0.6236438155174255
1639209512.1951828,61,0.5712137818336487
1639209514.854959,71,0.6149375438690186
1639209517.3944197,81,0.608475923538208
1639209520.37426,91,0.6300951838493347
1639209522.8875136,101,0.5758510828018188
1639209525.5411768,111,0.6259185671806335
1639209528.4800944,121,0.6356785297393799
1639209531.064654,131,0.586114764213562
1639209533.6382592,141,0.6283640265464783
1639209536.2288775,151,0.584568440914154
1639209538.7648716,161,0.6032724976539612
1639209541.4070215,171,0.5229663252830505
1639209543.9573123,181,0.6397183537483215
1639209546.6486456,191,0.5988799333572388
1639209549.9250343,201,0.6028406620025635
1639209552.7847853,211,0.5780936479568481
1639209555.6132123,221,0.5907460451126099
1639209558.7660823,231,0.6151659488677979
1639209561.4925501,241,0.590610146522522
1639209564.0874636,251,0.5944122076034546
1639209566.6145232,261,0.6743037104606628
1639209569.1928208,271,0.6616605520248413
1639209571.6631203,281,0.5543386936187744
1639209574.2463372,291,0.6380645632743835
1639209577.0437825,301,0.5845272541046143
1639209579.7749372,311,0.576889157295227
1639209582.3219764,321,0.5904327630996704
1639209584.8782194,331,0.5411460399627686
1639209587.4130118,341,0.6131669282913208
1639209590.0522487,351,0.535710334777832
1639209592.542149,361,0.6224632263183594
1639209595.10791,371,0.6180296540260315
1639209597.6459167,381,0.5724225044250488
1639209600.3275228,391,0.5984644293785095
1639209602.8919313,401,0.6300365924835205
1639209605.518723,411,0.6348838806152344
1639209608.1159468,421,0.6241482496261597
1639209610.7725642,431,0.5756224989891052
1639209613.307623,441,0.6295482516288757
1639209615.9311461,451,0.6068471074104309
1639209618.5617123,461,0.6163623332977295
1639209621.147867,471,0.6196006536483765
1639209623.7475114,481,0.6019672751426697
1639209626.4030485,491,0.6296420097351074
1639209629.04101,501,0.582848072052002
1639209631.7290823,511,0.5479832887649536
1639209634.3167877,521,0.5491899847984314
1639209637.0333974,531,0.6241773366928101
1639209639.6229005,541,0.5322021842002869
1639209642.2922888,551,0.6010677814483643
1639209644.8714871,561,0.5955907702445984
1639209647.574123,571,0.620105504989624
1639209650.1691532,581,0.602712094783783
1639209652.8244536,591,0.5555692315101624
1639209655.4386194,601,0.6418180465698242
1639209658.1656077,611,0.5695865750312805
1639209660.794806,621,0.6398240327835083
1639209663.7052443,631,0.5529805421829224
1639209666.366606,641,0.6111043691635132
1639209669.1132882,651,0.6533262133598328
1639209671.773606,661,0.6036367416381836
1639209674.4183345,671,0.6028683185577393
1639209677.0782363,681,0.5480783581733704
1639209679.8432894,691,0.6141433715820312
1639209682.5193553,701,0.5936118960380554
1639209685.2477207,711,0.6167483329772949
1639209687.9598596,721,0.6094955205917358
1639209690.7645965,731,0.5573117733001709
1639209693.5112524,741,0.6434804201126099
1639209696.361807,751,0.6070834398269653
1639209699.0789826,761,0.6163761615753174
1639209701.8605123,771,0.561331570148468
1639209704.5907886,781,0.5937511920928955
1639209707.3894022,791,0.5730900764465332
1639209710.173263,801,0.5718706846237183
1639209713.0380266,811,0.5565411448478699
1639209715.786783,821,0.6280759572982788
1639209718.7092643,831,0.611487090587616
1639209721.4864898,841,0.6269802451133728
1639209724.540169,851,0.5530511140823364
1639209727.3357723,861,0.6274771690368652
1639209730.7267146,871,0.584185004234314
1639209733.6022236,881,0.5848973989486694
1639209736.4754972,891,0.5845001935958862
1639209739.3605952,901,0.639087438583374
1639209742.2415333,911,0.5985400676727295
1639209745.0833893,921,0.5926699638366699
1639209747.9933903,931,0.5126825571060181
1639209750.735558,941,0.5648339986801147
1639209753.6278844,951,0.6053085923194885
1639209756.4629257,961,0.6083739995956421
1639209759.4017591,971,0.5662446022033691
1639209762.2757416,981,0.5645663738250732
1639209765.1664398,991,0.562970757484436
1639209767.968315,1001,0.5922412872314453
1639209770.9200656,1011,0.6074784994125366
1639209773.72809,1021,0.5413390398025513
1639209776.6805394,1031,0.5127139091491699
1639209779.4135108,1041,0.5757038593292236
1639209782.2609332,1051,0.537540078163147
1639209784.9706614,1061,0.5914185047149658
1639209787.840789,1071,0.5435687899589539
1639209790.5669038,1081,0.5921695232391357
1639209793.3691525,1091,0.607380747795105
1639209796.1038911,1101,0.5980201959609985
1639209799.0071483,1111,0.5379929542541504
1639209801.7433596,1121,0.5568805932998657
1639209804.5720448,1131,0.5398208498954773
1639209807.7044241,1141,0.5111462473869324
1639209810.5586035,1151,0.5759080052375793
1639209813.288482,1161,0.5201194286346436
1639209816.2253494,1171,0.606654167175293
1639209819.0390456,1181,0.5149237513542175
1639209821.822416,1191,0.5397701859474182
1639209824.6045597,1201,0.5655902624130249
1639209827.4727333,1211,0.47918570041656494
1639209830.31631,1221,0.5355721116065979
1639209833.2391427,1231,0.5485305786132812
1639209836.1175237,1241,0.5744694471359253
1639209839.052776,1251,0.5105846524238586
1639209841.9558914,1261,0.566676139831543
1639209845.5186484,1271,0.49542826414108276
1639209848.8594341,1281,0.5765661001205444
1639209852.2063272,1291,0.5401086807250977
1639209855.4778244,1301,0.504165768623352
1639209858.5321908,1311,0.5499731302261353
1639209861.8196514,1321,0.46945399045944214
1639209864.6606677,1331,0.5523051619529724
1639209867.5272288,1341,0.6030212044715881
1639209870.4341004,1351,0.529856264591217
1639209873.2471585,1361,0.5692155361175537
1639209876.1286922,1371,0.5895934104919434
1639209879.120613,1381,0.6054182648658752
1639209882.1416984,1391,0.5290131568908691
1639209884.9613984,1401,0.48677176237106323
1639209887.810342,1411,0.4713131785392761
1639209890.7284386,1421,0.5533595085144043
1639209893.6726744,1431,0.6217441558837891
1639209896.4684765,1441,0.5720685720443726
1639209899.421643,1451,0.49316099286079407
1639209902.200078,1461,0.5504128932952881
1639209905.0542386,1471,0.554268479347229
1639209907.8325343,1481,0.5700241327285767
1639209910.6336937,1491,0.5661951303482056
1639209913.3813748,1501,0.536024808883667
1639209916.2796519,1511,0.4766416847705841
1639209919.281088,1521,0.5634784698486328
1639209922.2082,1531,0.5862767696380615
1639209925.2942727,1541,0.5978748202323914
1639209928.3293114,1551,0.5674903392791748
1639209931.2333393,1561,0.46731674671173096
1639209934.3489997,1571,0.5766311883926392
1639209937.2118561,1581,0.5819539427757263
1639209940.1381578,1591,0.6082730889320374
1639209942.942173,1601,0.5460419654846191
1639209945.9500163,1611,0.5733024477958679
1639209949.0330744,1621,0.5959399342536926
1639209951.8709476,1631,0.5842916965484619
1639209954.7178705,1641,0.5999155640602112
1639209957.5009475,1651,0.5321624279022217
1639209960.6166337,1661,0.6239224672317505
1639209963.8190053,1671,0.5459164381027222
1639209966.715347,1681,0.545050323009491
1639209969.7673223,1691,0.5748573541641235
1639209972.7399518,1701,0.5149741172790527
1639209976.11802,1711,0.5635261535644531
1639209978.8214715,1721,0.5709524750709534
1639209981.7878428,1731,0.5952410101890564
1639209984.5209892,1741,0.5661090016365051
1639209987.513187,1751,0.5228723287582397
1639209990.2166939,1761,0.5185556411743164
1639209993.0351713,1771,0.5430225133895874
1639209995.8672411,1781,0.5143045783042908
1639209998.739053,1791,0.6005432605743408
1639210001.4880784,1801,0.5944082736968994
1639210004.345024,1811,0.5998462438583374
1639210007.1283324,1821,0.5434163212776184
1639210009.8830607,1831,0.570399820804596
1639210012.6060047,1841,0.5697974562644958
1639210015.6606507,1851,0.5016297101974487
1639210018.3585327,1861,0.5340220332145691
1639210021.1810572,1871,0.6424751281738281
1639210023.9729033,1881,0.571183443069458
1639210027.1285954,1891,0.5751661658287048
1639210029.9062903,1901,0.5432939529418945
1639210032.8146706,1911,0.5406981706619263
1639210035.6092882,1921,0.5651904344558716
1639210038.4144268,1931,0.5773801207542419
1639210041.4269538,1941,0.5409563779830933
