Wall time,Step,Value
1638985981.5507507,1,0.6883468627929688
1638985984.9400606,3,0.5873417854309082
1638985986.2220635,5,0.579463541507721
1638985987.2255437,7,0.5786228179931641
1638985987.3522048,9,0.5965719819068909
1638985988.6896288,11,0.6077412366867065
1638985989.837197,13,0.6006858944892883
1638985991.0904856,15,0.5903711915016174
1638985992.26244,17,0.5916368961334229
1638985993.5700417,19,0.594208836555481
1638985994.6857662,21,0.6004250049591064
1638985995.975605,23,0.6032844185829163
1638985997.0504413,25,0.6101991534233093
1638985998.3749156,27,0.6123722195625305
1638985999.7069852,29,0.612470805644989
1638986000.8309844,31,0.6083669066429138
1638986001.9985063,33,0.6101957559585571
1638986003.2093658,35,0.6068849563598633
1638986004.5319006,37,0.603255033493042
1638986005.8202462,39,0.6043437123298645
1638986006.9439266,41,0.6050409078598022
1638986008.2509491,43,0.6083516478538513
1638986009.5788045,45,0.6074952483177185
1638986010.6942625,47,0.6024143695831299
1638986012.0075324,49,0.5986301898956299
1638986013.2744849,51,0.6024395823478699
1638986014.448077,53,0.6041738390922546
1638986015.587559,55,0.6072737574577332
1638986016.8457508,57,0.6099504828453064
1638986018.157835,59,0.6122961044311523
1638986019.3523822,61,0.6155543327331543
1638986020.4956806,63,0.6167490482330322
1638986021.8296685,65,0.6185928583145142
1638986023.1339555,67,0.6182905435562134
1638986024.357623,69,0.6185391545295715
1638986025.6874855,71,0.6178849935531616
1638986026.8635178,73,0.6192139983177185
1638986028.0024512,75,0.6221016049385071
1638986029.3807752,77,0.6238908767700195
1638986030.60801,79,0.6254030466079712
1638986032.0424669,81,0.6274176836013794
1638986033.2088563,83,0.6282363533973694
1638986034.670533,85,0.6270353198051453
1638986036.037601,87,0.6285731792449951
1638986037.5222206,89,0.628165066242218
1638986038.931765,91,0.6299222707748413
1638986040.6827142,93,0.6322410106658936
1638986042.1954002,95,0.633022665977478
1638986043.8316112,97,0.6328206658363342
1638986045.400811,99,0.6339771747589111
1638986046.9303463,101,0.6362448930740356
1638986048.2298193,103,0.6369261145591736
1638986049.4638252,105,0.6373449563980103
1638986050.6506855,107,0.6387580037117004
1638986051.928384,109,0.6392552852630615
1638986053.2844434,111,0.6392313838005066
1638986054.4508674,113,0.6376909017562866
1638986055.5902226,115,0.6379434466362
1638986056.9772177,117,0.6372252106666565
1638986058.1520767,119,0.6378799080848694
1638986059.2741878,121,0.6378771066665649
1638986060.5456035,123,0.6388693451881409
1638986061.6186514,125,0.6399551033973694
1638986062.8979962,127,0.641894519329071
1638986064.038389,129,0.6423985362052917
1638986065.200924,131,0.6430054306983948
1638986066.5167692,133,0.6414452791213989
1638986067.5835905,135,0.6377530694007874
1638986068.871147,137,0.6383724212646484
1638986070.0207863,139,0.6396754384040833
1638986071.279776,141,0.6401522159576416
1638986072.4372275,143,0.6415184736251831
1638986073.895301,145,0.6431792974472046
1638986075.1879835,147,0.6432140469551086
1638986076.3337781,149,0.6440068483352661
1638986077.603086,151,0.6452586054801941
1638986078.9251976,153,0.6448788046836853
1638986080.28035,155,0.645113468170166
1638986081.3903818,157,0.6455087065696716
1638986082.7663064,159,0.646641194820404
1638986084.0364885,161,0.6472578048706055
1638986085.114334,163,0.6478812098503113
1638986086.2867208,165,0.6486761569976807
1638986087.5155368,167,0.6490112543106079
1638986088.7657356,169,0.6487946510314941
1638986089.9661152,171,0.6497525572776794
1638986091.0449305,173,0.6515490412712097
1638986092.3641584,175,0.6522289514541626
1638986093.5096033,177,0.6533507704734802
1638986094.7081912,179,0.6532179713249207
1638986095.8434424,181,0.6517943143844604
1638986097.1373062,183,0.6516426801681519
1638986098.2792864,185,0.6506771445274353
1638986099.5374434,187,0.6498228311538696
1638986100.5946167,189,0.6503750085830688
1638986101.880631,191,0.6505590677261353
1638986103.1241517,193,0.6510438323020935
1638986104.2986338,195,0.6522813439369202
1638986105.4919357,197,0.6530249118804932
1638986106.821592,199,0.6539371013641357
1638986107.9805617,201,0.6544627547264099
1638986109.162,203,0.6549972295761108
1638986110.5997767,205,0.655286431312561
1638986111.8088512,207,0.6560156941413879
1638986112.9794173,209,0.6566478610038757
1638986114.4519694,211,0.6572989225387573
1638986115.570035,213,0.6580471992492676
1638986116.844692,215,0.6574262380599976
1638986118.2089045,217,0.6574367880821228
1638986119.3376462,219,0.657611072063446
1638986120.5549526,221,0.6578759551048279
1638986121.966189,223,0.658281683921814
1638986123.0528154,225,0.6588059663772583
1638986124.186304,227,0.6589710712432861
1638986125.7703,229,0.6592679023742676
1638986126.9353673,231,0.6596102714538574
1638986128.2827866,233,0.6599612236022949
1638986129.4778414,235,0.6606937050819397
1638986131.285014,237,0.6609051823616028
1638986132.6563506,239,0.6604098081588745
1638986134.1054447,241,0.6603276133537292
1638986135.3528616,243,0.6607151627540588
1638986136.807035,245,0.661080539226532
1638986137.9770994,247,0.66159588098526
1638986139.1604655,249,0.662154495716095
1638986140.3527625,251,0.6628063321113586
1638986141.6746035,253,0.6632388830184937
1638986142.7864122,255,0.6634166240692139
1638986143.9644873,257,0.6629917621612549
1638986145.3277779,259,0.6632552742958069
1638986146.422318,261,0.6628733277320862
1638986147.4395072,263,0.6630113124847412
1638986148.711533,265,0.6633134484291077
1638986149.8180885,267,0.6633425951004028
1638986151.0143044,269,0.6637704372406006
1638986152.1217806,271,0.6640740036964417
1638986153.2888663,273,0.6644095778465271
1638986154.407764,275,0.6651268005371094
1638986155.6542795,277,0.666172444820404
1638986156.719939,279,0.6661698818206787
1638986157.945844,281,0.6664447784423828
1638986159.2174735,283,0.6662022471427917
1638986160.3624809,285,0.6662801504135132
1638986161.6053548,287,0.6656435132026672
1638986162.932405,289,0.6659450531005859
1638986164.1152422,291,0.6657716631889343
1638986165.2031987,293,0.6653376817703247
1638986166.5383534,295,0.6656306385993958
1638986167.9091997,297,0.665966272354126
1638986169.0237467,299,0.6664918065071106
1638986170.254311,301,0.66705322265625
1638986171.6464224,303,0.6669554710388184
1638986172.7267287,305,0.6669230461120605
1638986173.8465567,307,0.6670615077018738
1638986175.1544132,309,0.6671394109725952
1638986176.5272822,311,0.6677133440971375
1638986177.6597764,313,0.6669362783432007
1638986178.7921364,315,0.6663212776184082
1638986180.1191099,317,0.6665003895759583
1638986181.2454436,319,0.6664903163909912
1638986182.309429,321,0.6667368412017822
1638986183.7520363,323,0.6667532324790955
