Wall time,Step,Value
1639150489.455842,1,0.6280487775802612
1639150491.9549937,11,0.5870148539543152
1639150493.486783,21,0.595033586025238
1639150494.4911208,31,0.5911640524864197
1639150495.6739426,41,0.5821016430854797
1639150496.8173883,51,0.5798971056938171
1639150497.9353962,61,0.5879828333854675
1639150499.4500403,71,0.590223491191864
1639150500.546029,81,0.5891276597976685
1639150501.6879733,91,0.5879650712013245
1639150502.8369617,101,0.5872923731803894
1639150503.9649436,111,0.5863143801689148
1639150504.9166238,121,0.5783424377441406
1639150506.025363,131,0.5816948413848877
1639150507.126769,141,0.5775358080863953
1639150508.2501523,151,0.5799680948257446
1639150509.4025075,161,0.5775220394134521
1639150510.607918,171,0.5757960677146912
1639150511.7558465,181,0.5737619996070862
1639150512.9721024,191,0.5689575672149658
1639150514.0402017,201,0.5710474252700806
1639150515.3736327,211,0.573413610458374
1639150516.6497622,221,0.5716790556907654
1639150518.061857,231,0.5704799890518188
1639150519.389988,241,0.5680299401283264
1639150521.1154768,251,0.5695167183876038
1639150522.4498682,261,0.5675193071365356
1639150523.9654858,271,0.5670894384384155
1639150525.1252983,281,0.569693386554718
1639150526.4338067,291,0.5698492527008057
1639150528.0189216,301,0.5704767107963562
1639150529.0569234,311,0.570466935634613
1639150530.177124,321,0.5684820413589478
1639150531.6183274,331,0.567651629447937
1639150532.7507772,341,0.5672876834869385
1639150534.2815542,351,0.5653847455978394
1639150535.479362,361,0.5659430623054504
1639150536.9098442,371,0.5652520656585693
1639150538.0826595,381,0.5671984553337097
1639150539.553787,391,0.5687082409858704
1639150540.6825986,401,0.5687069892883301
1639150541.7503843,411,0.568998396396637
1639150542.8803933,421,0.569878339767456
1639150543.9996216,431,0.571002721786499
1639150545.0307581,441,0.5722551345825195
1639150546.0932207,451,0.57148677110672
1639150547.1853685,461,0.5721622109413147
1639150548.1268654,471,0.5721227526664734
1639150549.2193315,481,0.573073148727417
1639150550.5073998,491,0.5737259984016418
1639150551.5047307,501,0.573773980140686
1639150552.4581716,511,0.5743616223335266
1639150553.8146458,521,0.5742695927619934
1639150554.792618,531,0.5742417573928833
1639150556.0899167,541,0.5743474960327148
1639150557.1790016,551,0.5739444494247437
1639150558.496033,561,0.5738500356674194
1639150559.5674732,571,0.5738224983215332
1639150560.6116781,581,0.5725106000900269
1639150562.0732768,591,0.5724904537200928
1639150563.563274,601,0.5730060935020447
1639150564.6617236,611,0.5721228122711182
1639150565.9589105,621,0.5710755586624146
1639150567.1307743,631,0.571532130241394
1639150568.6776605,641,0.5708438158035278
1639150570.1457145,651,0.570140540599823
1639150571.883709,661,0.5695338249206543
1639150573.2367718,671,0.5702512860298157
1639150574.3293974,681,0.5700259208679199
1639150575.638893,691,0.5701668858528137
1639150576.7988784,701,0.5708259344100952
1639150578.1668553,711,0.5706599950790405
1639150579.1933932,721,0.5699701905250549
1639150580.5777116,731,0.5696441531181335
1639150582.204566,741,0.5695571899414062
1639150583.785271,751,0.5696996450424194
1639150585.2750244,761,0.5695486068725586
1639150586.6063771,771,0.5695951581001282
1639150587.786562,781,0.5702932476997375
1639150588.9344656,791,0.570925235748291
1639150590.2171733,801,0.571532130241394
1639150591.3671758,811,0.5719820261001587
1639150592.7394466,821,0.572230875492096
1639150593.7958763,831,0.5724867582321167
1639150594.9876873,841,0.5726474523544312
1639150596.4955714,851,0.5728551149368286
1639150598.1212194,861,0.5735549926757812
1639150599.3509238,871,0.57350093126297
1639150601.2677906,881,0.5739985704421997
1639150602.5294142,891,0.5744545459747314
1639150603.8944037,901,0.5743042826652527
1639150604.999969,911,0.5741767287254333
1639150606.028082,921,0.5745447278022766
1639150607.4484022,931,0.5745326280593872
1639150608.5758574,941,0.5747348070144653
1639150609.9209619,951,0.5748469233512878
1639150611.0590107,961,0.5747783184051514
1639150612.525544,971,0.5746608972549438
1639150613.896999,981,0.5751541256904602
1639150615.0748467,991,0.5757243037223816
1639150616.37437,1001,0.576312243938446
1639150617.7646508,1011,0.5763471126556396
1639150618.8675933,1021,0.5765108466148376
1639150620.0005367,1031,0.5773493051528931
1639150621.630496,1041,0.5779562592506409
1639150622.8536434,1051,0.5782963037490845
1639150624.0736508,1061,0.5785508155822754
1639150625.32632,1071,0.578869104385376
1639150626.6306913,1081,0.5793033838272095
1639150628.0468514,1091,0.5786998271942139
1639150629.264901,1101,0.5793773531913757
1639150630.2926598,1111,0.5792464017868042
1639150631.8345642,1121,0.5798014402389526
1639150633.0747774,1131,0.5797896385192871
1639150634.0890632,1141,0.5798178315162659
1639150635.2689195,1151,0.5800230503082275
1639150636.5218115,1161,0.5794700384140015
1639150637.9973457,1171,0.5800804495811462
1639150639.146999,1181,0.5807272791862488
1639150640.4450338,1191,0.5807629823684692
1639150641.5844395,1201,0.5807352662086487
1639150642.7435725,1211,0.5805625319480896
1639150643.8583608,1221,0.5810900330543518
1639150645.077814,1231,0.5810925364494324
1639150646.024998,1241,0.5809906125068665
1639150647.5524824,1251,0.5818373560905457
1639150648.8330905,1261,0.5823054909706116
1639150650.3607,1271,0.5826889276504517
1639150651.6372912,1281,0.5828012824058533
1639150652.9517744,1291,0.5826995372772217
1639150654.0747702,1301,0.5829665064811707
1639150655.1315076,1311,0.5831241011619568
1639150656.2794356,1321,0.5827792286872864
1639150657.6107492,1331,0.5830241441726685
1639150658.7816696,1341,0.5831184387207031
1639150659.9827733,1351,0.5838717818260193
1639150661.105789,1361,0.5845335125923157
1639150662.4713764,1371,0.5848608613014221
1639150663.554386,1381,0.5851742029190063
1639150664.5816898,1391,0.5856930613517761
1639150666.1643994,1401,0.5863080620765686
1639150668.062631,1411,0.5870904922485352
1639150669.241252,1421,0.5871606469154358
1639150671.135136,1431,0.5876457691192627
1639150672.6716743,1441,0.5880661010742188
1639150674.2424777,1451,0.5886421203613281
1639150675.3704543,1461,0.5892740488052368
1639150676.4229822,1471,0.5896597504615784
1639150678.021872,1481,0.5901132822036743
1639150679.0785677,1491,0.5906283855438232
1639150680.7131877,1501,0.5907922387123108
1639150681.7912154,1511,0.5912129282951355
1639150683.0392928,1521,0.5913606882095337
1639150684.1613631,1531,0.5916867256164551
1639150685.4452257,1541,0.5919426083564758
1639150686.49305,1551,0.5917814373970032
1639150687.734802,1561,0.592044472694397
1639150688.944021,1571,0.5924547910690308
1639150690.250779,1581,0.5925883650779724
1639150691.353338,1591,0.592464804649353
1639150692.3983977,1601,0.5928656458854675
1639150693.8966763,1611,0.5930021405220032
1639150695.312518,1621,0.5930122137069702
1639150696.8163097,1631,0.5931583642959595
1639150698.2500362,1641,0.5937102437019348
1639150699.3333445,1651,0.593883752822876
1639150700.5322537,1661,0.5944586992263794
1639150701.6065385,1671,0.5950750112533569
1639150702.7444923,1681,0.5953788161277771
1639150703.9496315,1691,0.5954497456550598
1639150705.0860896,1701,0.5954700708389282
1639150706.0564928,1711,0.5957804918289185
1639150707.206353,1721,0.5961229801177979
1639150708.4883661,1731,0.5962844491004944
1639150709.4852083,1741,0.5966792106628418
1639150710.6047163,1751,0.5972780585289001
1639150711.5501854,1761,0.5978916883468628
1639150712.6860256,1771,0.5985192060470581
1639150713.8319354,1781,0.5990306735038757
1639150714.90914,1791,0.5995376110076904
1639150715.8427923,1801,0.6000208854675293
1639150716.822708,1811,0.6003953814506531
1639150717.7447512,1821,0.6007402539253235
1639150718.875599,1831,0.6014952659606934
1639150719.8891833,1841,0.6017712354660034
1639150720.8816183,1851,0.6024475693702698
1639150722.2417617,1861,0.602943480014801
1639150723.2724123,1871,0.6033066511154175
1639150724.2672958,1881,0.6034159660339355
1639150725.6256597,1891,0.6039775609970093
1639150726.5927477,1901,0.6044298410415649
1639150727.6971858,1911,0.6048937439918518
1639150729.0601141,1921,0.605342447757721
1639150730.030517,1931,0.605596125125885
1639150731.0432823,1941,0.6058510541915894
